representation_of,glb_file
http://purl.obolibrary.org/obo/UBERON_0003405,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0003604,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-male/v1.0/assets/3d-vh-m-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003604,https://cdn.humanatlas.io/digital-objects/ref-organ/trachea-female/v1.0/assets/3d-vh-f-trachea.glb
http://purl.obolibrary.org/obo/UBERON_0003690,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-male/v1.2/assets/VH_M_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0003690,https://cdn.humanatlas.io/digital-objects/ref-organ/pelvis-female/v1.2/assets/VH_F_Pelvis.glb
http://purl.obolibrary.org/obo/UBERON_0003713,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0003713,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0003978,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.2/assets/VH_M_Heart.glb
http://purl.obolibrary.org/obo/UBERON_0003978,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.2/assets/VH_F_Heart.glb
http://purl.obolibrary.org/obo/UBERON_0004027,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.0/assets/VH_F_Placenta.glb
http://purl.obolibrary.org/obo/UBERON_0004087,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004087,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004148,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004148,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004200,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004230,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-male/v1.1/assets/VH_M_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0004230,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-female/v1.1/assets/VH_F_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0004536,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-male/v1.2/assets/NIH_M_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0004536,https://cdn.humanatlas.io/digital-objects/ref-organ/lymph-node-female/v1.2/assets/NIH_F_Lymph_Node.glb
http://purl.obolibrary.org/obo/UBERON_0004537,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004537,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0004538,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-left/v1.2/assets/VH_M_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004538,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-left/v1.2/assets/VH_F_Kidney_L.glb
http://purl.obolibrary.org/obo/UBERON_0004539,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-male-right/v1.2/assets/VH_M_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004539,https://cdn.humanatlas.io/digital-objects/ref-organ/kidney-female-right/v1.2/assets/VH_F_Kidney_R.glb
http://purl.obolibrary.org/obo/UBERON_0004548,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-male-left/v1.2/assets/3d-vh-m-eye-l.glb
http://purl.obolibrary.org/obo/UBERON_0004548,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-female-left/v1.2/assets/3d-vh-f-eye-l.glb
http://purl.obolibrary.org/obo/UBERON_0004549,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-male-right/v1.2/assets/3d-vh-m-eye-r.glb
http://purl.obolibrary.org/obo/UBERON_0004549,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-female-right/v1.2/assets/3d-vh-f-eye-r.glb
http://purl.obolibrary.org/obo/UBERON_0004671,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004671,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004671,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004671,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004720,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004720,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004725,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004725,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004887,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.3/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004888,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.3/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/UBERON_0004914,https://cdn.humanatlas.io/digital-objects/ref-organ/small-intestine-male/v1.1/assets/VH_M_Small_Intestine.glb
http://purl.obolibrary.org/obo/UBERON_0005436,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0005436,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0005438,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.2/assets/VH_M_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0005438,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.2/assets/VH_F_Blood_Vasculature.glb
http://purl.obolibrary.org/obo/UBERON_0005457,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-male/v1.2/assets/VH_M_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0005457,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-female/v1.2/assets/VH_F_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0005469,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-male/v1.2/assets/VH_M_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0005469,https://cdn.humanatlas.io/digital-objects/ref-organ/thymus-female/v1.2/assets/VH_F_Thymus.glb
http://purl.obolibrary.org/obo/UBERON_0005969,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-male-right/v1.2/assets/3d-vh-m-eye-r.glb
http://purl.obolibrary.org/obo/UBERON_0005969,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-male-left/v1.2/assets/3d-vh-m-eye-l.glb
http://purl.obolibrary.org/obo/UBERON_0005969,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-female-right/v1.2/assets/3d-vh-f-eye-r.glb
http://purl.obolibrary.org/obo/UBERON_0005969,https://cdn.humanatlas.io/digital-objects/ref-organ/eye-female-left/v1.2/assets/3d-vh-f-eye-l.glb
http://purl.obolibrary.org/obo/UBERON_0006082,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-male/v1.1/assets/VH_M_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0006082,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-male/v1.1/assets/VH_M_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0006082,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-male/v1.1/assets/VH_M_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0006082,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-female/v1.1/assets/VH_F_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0006082,https://cdn.humanatlas.io/digital-objects/ref-organ/urinary-bladder-female/v1.1/assets/VH_F_Urinary_Bladder.glb
http://purl.obolibrary.org/obo/UBERON_0006092,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006092,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006092,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006092,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006093,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006093,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.3/assets/3d-vh-m-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006093,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006093,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.3/assets/3d-vh-f-allen-brain.glb
http://purl.obolibrary.org/obo/UBERON_0006447,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006447,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006448,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006448,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006449,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006449,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006450,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006450,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006451,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006451,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006452,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006452,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006453,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006453,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006454,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006454,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006455,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006455,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006456,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006456,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006457,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006457,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006458,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006458,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006459,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006459,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006460,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006460,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006461,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006461,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006462,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006462,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006463,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006463,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006464,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006465,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006465,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006466,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006466,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006467,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006467,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006468,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006468,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006469,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006469,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006470,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006470,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.0/assets/VH_F_Spinal_Cord.glb
http://purl.obolibrary.org/obo/UBERON_0006488,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.0/assets/VH_M_Spinal_Cord.glb
