Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	vertebral arch of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 4	thoracic vertebra 4	UBERON:0004629	vertebral body of fourth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	inferior articular facet of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	superior articular facet of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	transverse costal facet of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	vertebral arch of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 5	thoracic vertebra 5	UBERON:0004630	vertebral body of fifth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	inferior articular facet of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	superior articular facet of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	transverse costal facet of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	vertebral arch of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 6	thoracic vertebra 6	UBERON:0004631	vertebral body of sixth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	inferior articular facet of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	superior articular facet of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	transverse costal facet of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	vertebral arch of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 7	thoracic vertebra 7	UBERON:0004632	vertebral body of seventh thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	inferior articular facet of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	superior articular facet of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	transverse costal facet of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	vertebral arch of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 8	thoracic vertebra 8	UBERON:0011050	vertebral body of eighth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	inferior articular facet of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	superior articular facet of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	transverse costal facet of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	vertebral arch of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
thoracic vertebra 9	thoracic vertebra 9	UBERON:0004633	vertebral body of ninth thoracic vertebra	ISBN:9780323393225 ; HTTPS:FIPATLIBRARYDALCATA2	
